ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm]
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,J.4,265.0,3983.9,936.0,10,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,K.1,298.0,3092.2,996.0,10,1,1,1,20.0,10,1.27
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.1,120.0,96.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.2,120.0,445.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.3,120.0,1367.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.4,120.0,1716.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.5,120.0,2028.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.6,120.0,2377.0,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.7,120.0,3801.9,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,L.8,120.0,4150.9,1243.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,M.1,122.0,905.1,1288.0,5,2,1,1,20.0,5,1.5875
,D con ATS (Sin pandeo eje debil),D_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,180466.83701332394,0.6982290197038769,0.5919581935450088,,,52.54589149303618,53.25973225746821,5302759.515700001,M.2,433.0,2837.1,1288.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,A.1,433.0,1097.0,0.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,A.2,122.0,3340.0,0.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.1,120.0,96.0,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.2,120.0,445.0,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.3,120.0,1869.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.4,120.0,2218.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.5,120.0,2530.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.6,120.0,2879.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.7,120.0,3801.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,B.8,120.0,4150.9,45.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,C.1,298.0,977.0,292.0,15,1,1,1,20.0,10,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,D.1,265.0,118.0,352.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,D.2,287.0,2051.9,352.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,D.3,287.0,2530.9,352.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,D.4,265.0,3983.9,352.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,E.1,136.5,428.4,464.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,E.2,136.5,1869.9,464.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,E.3,136.5,2863.3,464.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,E.4,136.5,3801.9,464.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,F.1,364.0,803.0,493.0,15,1,1,1,20.0,11,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,F.2,227.5,1404.5,493.0,15,1,1,1,20.0,8,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,F.3,326.0,3237.9,493.0,15,1,1,1,20.0,10,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.1,443.0,-11.0,644.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.2,443.0,432.0,644.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.3,563.25,1057.0,644.0,10,1,1,1,20.0,16,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.4,563.25,1620.25,644.0,10,1,1,1,20.0,16,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.5,563.25,2183.5,644.0,10,1,1,1,20.0,16,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.6,563.25,2746.75,644.0,10,1,1,1,20.0,16,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.7,443.0,3491.9,644.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,G.8,443.0,3934.9,644.0,10,1,1,1,20.0,13,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,H.1,326.0,803.0,795.0,15,1,1,1,20.0,10,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,H.2,227.5,2735.0,795.0,15,1,1,1,20.0,8,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,H.3,364.0,3199.9,795.0,15,1,1,1,20.0,11,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,I.1,136.5,428.4,824.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,I.2,136.5,1367.0,824.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,I.3,136.5,2360.4,824.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,I.4,136.5,3801.9,824.0,15,1,1,1,20.0,6,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,J.1,265.0,118.0,936.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,J.2,287.0,1549.0,936.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,J.3,287.0,2028.0,936.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,J.4,265.0,3983.9,936.0,15,1,1,1,20.0,9,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,K.1,298.0,3092.2,996.0,15,1,1,1,20.0,10,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,L.1,120.0,96.0,1243.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,L.2,120.0,445.0,1243.0,15,1,1,1,20.0,5,1.27
,D con ATS (Sin pandeo eje debil),diseno_Ed_d_5_pisos_3x,3,X,178966.13461792396,0.7691251045315397,0.7076404608690994,,,52.234121427472196,52.234121427472196,5302759.515700001,L.3,120.0,1367.0,1243.0,15,1,1,1,20.0,5,1.27
